KS-22-PB-05-01	0.189112	0.656286	0.138536	0.00001	0.006374	0.009682
GWAS-364-Blue_Magnolia	0.00001	0.00001	0.00001	0.00001	0.064332	0.935628
ND-23-AA-01-03	0.999941	0.00001	0.00001	0.000019	0.00001	0.00001
GWAS-231-WI-M-H-19-00108	0.00001	0.00001	0.00001	0.237463	0.416404	0.346103
IA-22-PB-06-02	0.309964	0.665745	0.00001	0.011336	0.012935	0.00001
GWAS-438-118_Early_Harvest	0.365889	0.468301	0.00001	0.16578	0.00001	0.00001
SD-23-AA-01-13	0.80563	0.156036	0.00001	0.019031	0.013948	0.005345
IA-22-PB-04-08	0.742317	0.257643	0.00001	0.00001	0.00001	0.00001
WI-22-AB-03-07	0.218949	0.751548	0.00001	0.029472	0.00001	0.00001
NE-22-PB-03-02	0.235473	0.639832	0.057857	0.022923	0.00001	0.043906
WI-22-AB-08-01	0.00001	0.948369	0.015284	0.00001	0.035044	0.001283
MN-23-AA-02-15	0.375175	0.464983	0.159804	0.000018	0.00001	0.00001
WI-22-AB-13-01	0.117969	0.765242	0.087732	0.026877	0.00001	0.002169
MN-23-AA-03-05	0.08507	0.800196	0.114704	0.00001	0.00001	0.00001
GWAS-163-Hlesia	0.00001	0.00001	0.00001	0.00001	0.00001	0.99995
NE-22-PB-02-05	0.741735	0.246817	0.00001	0.006828	0.004601	0.00001
WI-22-FC-17-05	0.00001	0.561948	0.06938	0.07578	0.073515	0.219367
GWAS-218-21UO22_Boone_County_Feral	0.827969	0.00001	0.026773	0.13522	0.010018	0.00001
GWAS-352-Oregon_Guava	0.336573	0.475775	0.059358	0.128274	0.00001	0.00001
IA-22-PB-03-05	0.488753	0.499346	0.00001	0.011871	0.00001	0.00001
KS-22-PB-02-02	0.994979	0.00001	0.004976	0.000015	0.00001	0.00001
WI-22-AB-04-04	0.189204	0.803926	0.00001	0.006841	0.00001	0.00001
KS-22-PB-03-07	0.998806	0.00001	0.001154	0.00001	0.00001	0.00001
IL-22-PA-05-04	0.342782	0.511017	0.146171	0.00001	0.00001	0.00001
ND-23-AA-02-03	0.533316	0.40408	0.062244	0.00001	0.00001	0.00034
NE-22-PB-06-03	0.282081	0.491662	0.161698	0.012394	0.014615	0.03755
SD-23-AA-04-05	0.731068	0.200673	0.061421	0.00001	0.003844	0.002984
WI-22-AB-01-08	0.182465	0.771098	0.046407	0.00001	0.00001	0.00001
MN-23-AA-01-13	0.00001	0.953721	0.002627	0.043622	0.00001	0.00001
IA-22-PB-06-07	0.500901	0.460741	0.026137	0.004101	0.008111	0.00001
MN-23-AA-04-07	0.00001	0.926575	0.048315	0.011417	0.006516	0.007167
WI-22-AB-13-04	0.218068	0.688716	0.056752	0.036444	0.00001	0.00001
WI-22-AB-08-10	0.121906	0.782369	0.082983	0.00001	0.012722	0.00001
IL-22-AB-01-05	0.18479	0.808453	0.006727	0.00001	0.00001	0.00001
IA-22-PB-03-02	0.7692	0.195667	0.035103	0.00001	0.00001	0.00001
NE-22-PB-01-08	0.00284	0.83807	0.113524	0.013304	0.026841	0.005421
MN-23-AA-05-07	0.098827	0.757051	0.144088	0.000013	0.00001	0.00001
MN-23-AA-05-02	0.00001	0.941179	0.051048	0.002743	0.003175	0.001845
MO-22-PB-02-02	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
MO-22-PB-05-03	0.201774	0.663121	0.101648	0.00001	0.026733	0.006714
ND-23-AA-02-15	0.473207	0.39859	0.128173	0.00001	0.00001	0.00001
GWAS-410-WI-M-H-19-00100b	0.690877	0.164451	0.00001	0.144642	0.00001	0.00001
MN-23-AA-04-02	0.471047	0.528912	0.00001	0.000012	0.00001	0.00001
WI-22-AB-03-02	0.598994	0.390755	0.00001	0.010221	0.00001	0.00001
GWAS-215-Lara	0.142166	0.67533	0.031457	0.151027	0.00001	0.00001
IL-22-AB-01-10	0.325753	0.643883	0.030333	0.00001	0.00001	0.00001
IN-22-MB-01-03	0.181676	0.00001	0.818284	0.00001	0.00001	0.00001
IL-22-PA-01-02	0.00001	0.881188	0.070597	0.032129	0.014452	0.001624
MN-23-AA-05-09	0.172341	0.755953	0.068493	0.000011	0.003193	0.00001
GWAS-145-Ex_Wife	0.00001	0.08654	0.00001	0.907514	0.00001	0.005916
WI-22-AB-05-05	0.430569	0.442429	0.09737	0.026453	0.00317	0.00001
MN-22-AB-01-04	0.182855	0.765095	0.052014	0.000016	0.00001	0.00001
KS-22-PB-05-02	0.534823	0.432755	0.001875	0.007886	0.007891	0.01477
GWAS-432-H_51	0.00001	0.787153	0.01355	0.189403	0.003737	0.006147
GWAS-428-WI-M-H-20-107	0.00001	0.00001	0.00001	0.203896	0.425269	0.370805
MN-23-AA-05-04	0.00001	0.869602	0.053762	0.076606	0.00001	0.00001
NE-22-PB-02-01	0.508038	0.397136	0.059679	0.011055	0.00001	0.024082
MO-22-PB-02-07	0.728487	0.268098	0.00001	0.003385	0.00001	0.00001
IL-22-PA-04-02	0.215121	0.774759	0.00001	0.01009	0.00001	0.00001
MN-23-AA-01-03	0.00001	0.933274	0.044445	0.017303	0.00001	0.004958
WI-22-AB-08-04	0.00001	0.924445	0.027583	0.022008	0.025237	0.000718
WI-22-AB-12-02	0.579544	0.403064	0.00001	0.017362	0.00001	0.00001
SD-23-AA-03-07	0.297643	0.63415	0.031627	0.013704	0.011718	0.011158
GWAS-387-WI-M-H-20-105	0.00001	0.16256	0.00001	0.711266	0.024302	0.101852
GWAS-195-21UO_Stout	0.00001	0.00001	0.00001	0.00001	0.582978	0.416982
MN-23-AA-02-03	0.417755	0.444063	0.138152	0.00001	0.00001	0.00001
MO-22-PB-04-05	0.00001	0.868469	0.091783	0.00001	0.01702	0.022709
GWAS-223-WI-M-H-20-109	0.00001	0.065432	0.00001	0.934528	0.00001	0.00001
NE-22-PB-04-04	0.437186	0.414382	0.147156	0.00001	0.001257	0.00001
WI-22-FC-17-09	0.09065	0.593492	0.200094	0.022543	0.023564	0.069657
GWAS-348-Super_Wife	0.00001	0.060247	0.00001	0.939713	0.00001	0.00001
MN-23-AA-03-03	0.00001	0.948957	0.051003	0.00001	0.00001	0.00001
NE-22-PB-09-03	0.633222	0.232183	0.130827	0.00001	0.003747	0.00001
SD-23-AA-05-04	0.737792	0.21218	0.030108	0.001019	0.009247	0.009654
MO-22-PB-05-07	0.070447	0.666803	0.255589	0.00001	0.007141	0.00001
IL-22-PA-07-10	0.400829	0.453216	0.141471	0.004464	0.00001	0.00001
GWAS-380-WI-M-H-20-102	0.00001	0.00001	0.000011	0.00001	0.00001	0.999949
IA-22-PB-05-05	0.325404	0.61308	0.010814	0.032311	0.01838	0.00001
SD-23-AA-01-03	0.665002	0.163851	0.171117	0.00001	0.00001	0.00001
GWAS-384-Pine_Walker_Seedless	0.00001	0.826702	0.00001	0.168623	0.00001	0.004645
MO-22-PB-01-05	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
MN-23-AA-05-12	0.00001	0.94643	0.024667	0.021023	0.00001	0.007859
SD-23-AA-02-03	0.558525	0.374073	0.006203	0.019363	0.024269	0.017566
WI-22-AB-12-05	0.188869	0.712495	0.045507	0.053109	0.00001	0.00001
IL-23-AA-01-04	0.428655	0.571093	0.000221	0.00001	0.00001	0.00001
MN-23-AA-04-09	0.160751	0.761836	0.077383	0.00001	0.00001	0.00001
SD-23-AA-05-10	0.666544	0.162634	0.170792	0.00001	0.00001	0.00001
NE-22-PB-09-02	0.831372	0.061072	0.073578	0.008451	0.011637	0.013889
GWAS-127-Early_Cherry	0.00001	0.00001	0.00001	0.00001	0.00001	0.99995
KS-22-PB-04-04	0.479391	0.400533	0.120045	0.00001	0.00001	0.00001
IA-22-PB-04-01	0.00001	0.884542	0.074451	0.015343	0.005429	0.020225
IL-22-AB-01-02	0.161244	0.761131	0.036502	0.041104	0.00001	0.00001
IL-22-PA-04-01	0.00001	0.93534	0.00001	0.063151	0.0013	0.000189
IL-22-PA-07-08	0.456541	0.496751	0.046679	0.00001	0.00001	0.00001
KS-22-PB-03-03	0.999949	0.000011	0.00001	0.00001	0.00001	0.00001
WI-22-AB-08-09	0.00001	0.930675	0.035372	0.00001	0.020706	0.013227
GWAS-437-118_Early_Harvest	0.183849	0.643351	0.00001	0.172771	0.00001	0.00001
WI-22-AB-07-05	0.186824	0.806538	0.00001	0.00001	0.00001	0.006608
IL-22-PA-04-06	0.399604	0.566339	0.009769	0.017815	0.006464	0.00001
WI-22-AB-04-07	0.398754	0.601206	0.00001	0.00001	0.00001	0.00001
WI-22-AB-06-08	0.347696	0.652264	0.00001	0.00001	0.00001	0.00001
MN-23-AA-04-15	0.635764	0.287836	0.07637	0.00001	0.00001	0.00001
ND-23-AA-01-06	0.786117	0.213843	0.00001	0.00001	0.00001	0.00001
GWAS-210-Lara	0.00001	0.00001	0.00001	0.00001	0.99995	0.00001
MO-22-PB-05-02	0.00001	0.864127	0.107394	0.00001	0.00607	0.022388
MN-23-AA-02-13	0.471662	0.463467	0.064841	0.00001	0.00001	0.00001
GWAS-184-WI-M-H-19-00109	0.00001	0.00001	0.003311	0.018707	0.383821	0.594142
SD-23-AA-03-08a	0.40915	0.331506	0.259307	0.000017	0.00001	0.00001
GWAS-442-WI-M-H-19-00113	0.414957	0.396149	0.04382	0.145053	0.00001	0.00001
MO-22-PB-01-01	0.266059	0.652471	0.036414	0.00001	0.014273	0.030774
WI-22-AB-07-02	0.177587	0.804846	0.00001	0.017537	0.00001	0.00001
GWAS-439-Silver_Lining	0.189414	0.614086	0.025459	0.171021	0.00001	0.00001
IL-22-AB-02-03	0.061375	0.700506	0.233474	0.004625	0.00001	0.00001
GWAS-188-QPPL151	0.189435	0.533236	0.030591	0.186912	0.010496	0.04933
SD-23-AA-05-03	0.318536	0.593671	0.059017	0.001463	0.00001	0.027303
MN-23-AA-03-13	0.00001	0.926101	0.069894	0.000014	0.00001	0.003972
ND-23-AA-02-01	0.730801	0.208134	0.011583	0.049462	0.00001	0.00001
NE-22-PB-05-02	0.514894	0.327104	0.06092	0.020996	0.039072	0.037015
MO-22-PB-03-08	0.509141	0.436287	0.025359	0.023896	0.00001	0.005308
GWAS-138-21UO_Wife	0.00001	0.812885	0.00001	0.137862	0.027529	0.021703
MO-22-PB-02-10	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
WI-22-AB-12-08	0.00001	0.967053	0.00001	0.019624	0.010806	0.002498
MN-23-AA-03-02	0.00001	0.879955	0.096816	0.023199	0.00001	0.00001
MO-22-PB-01-02	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
GWAS-134-WI-M-H-21-00100	0.00001	0.777781	0.00001	0.211363	0.00001	0.010826
IL-22-AB-01-06	0.00001	0.975256	0.00001	0.024704	0.00001	0.00001
KS-22-PB-02-01	0.504305	0.415531	0.072921	0.00001	0.00001	0.007223
NE-22-PB-01-09	0.494961	0.467976	0.028947	0.00001	0.008096	0.00001
WI-22-AB-03-03	0.206751	0.75309	0.036201	0.003937	0.00001	0.00001
NE-22-PB-02-10	0.723502	0.266143	0.00001	0.00001	0.001617	0.008718
KS-22-PB-05-06	0.718882	0.239148	0.030648	0.00121	0.008602	0.00151
MN-23-AA-03-15	0.100725	0.798537	0.100708	0.00001	0.00001	0.00001
ND-23-AA-01-20	0.730183	0.173211	0.096576	0.00001	0.00001	0.00001
WI-22-AB-04-08	0.395945	0.604015	0.00001	0.00001	0.00001	0.00001
GWAS-374-Chinese_Hemp_Fiber_Planting_Seed	0.00001	0.823359	0.00001	0.175653	0.000958	0.00001
GWAS-403-WI-M-H-20-103	0.00001	0.00001	0.00001	0.00001	0.537417	0.462543
GWAS-230-WI-M-H-19-00108	0.000012	0.00001	0.00001	0.229557	0.390048	0.380362
IL-22-PA-01-07	0.420809	0.517785	0.061376	0.00001	0.00001	0.00001
KS-22-PB-01-02	0.17793	0.656288	0.164015	0.00001	0.001748	0.00001
ND-23-AA-01-11	0.309406	0.537145	0.074997	0.072476	0.00433	0.001646
ND-23-AA-02-13	0.729093	0.122954	0.147923	0.00001	0.00001	0.00001
IL-22-PA-07-05	0.224264	0.766562	0.009145	0.00001	0.00001	0.00001
GWAS-173-Altair	0.162865	0.62336	0.035389	0.177417	0.00001	0.000959
MN-23-AA-01-15	0.370118	0.533874	0.095978	0.00001	0.00001	0.00001
GWAS-205-Santium	0.428114	0.405107	0.012221	0.154538	0.00001	0.00001
GWAS-377-Cherry_33202	0.00001	0.00001	0.00001	0.99995	0.00001	0.00001
GWAS-170-#5_33200	0.00001	0.000011	0.00001	0.00001	0.216525	0.783434
SD-23-AA-01-01	0.782408	0.209208	0.00001	0.00001	0.00001	0.008354
IL-23-AA-03-01	0.427537	0.562433	0.01	0.00001	0.00001	0.00001
NE-22-PB-06-07	0.490756	0.395189	0.051275	0.022567	0.020364	0.019849
GWAS-160-WI-M-H-19-00105	0.00001	0.000011	0.00001	0.026605	0.565369	0.407994
WI-22-AB-06-02	0.160753	0.757842	0.081375	0.00001	0.00001	0.00001
GWAS-177-Cherry_Wine	0.00001	0.286196	0.00001	0.695644	0.007245	0.010895
GWAS-406-21UO_Zaki'	0.00001	0.06418	0.00001	0.102215	0.078563	0.755022
NE-22-PB-01-04	0.322649	0.58411	0.056276	0.00001	0.007463	0.029492
GWAS-355-QPPL090	0.213488	0.593899	0.00177	0.190823	0.00001	0.00001
GWAS-446-WI-M-H-20-110	0.00001	0.824986	0.00001	0.169592	0.00001	0.005392
ND-23-AA-01-08	0.293806	0.630787	0.067678	0.00001	0.007709	0.00001
MO-22-PB-02-06	0.723679	0.276281	0.00001	0.00001	0.00001	0.00001
NE-22-PB-08-01	0.669172	0.169232	0.108603	0.014113	0.020053	0.018826
MN-23-AA-01-01	0.140582	0.650475	0.198267	0.00001	0.00001	0.010656
IL-22-PA-07-02	0.43329	0.517444	0.045583	0.003664	0.00001	0.00001
WI-22-AB-06-05	0.188749	0.810435	0.00001	0.00001	0.000516	0.00028
SD-23-AA-04-02	0.456279	0.393106	0.138679	0.004186	0.00367	0.00408
GWAS-366-Otto_2	0.00001	0.00001	0.00001	0.00001	0.026113	0.973847
MO-22-PB-04-06	0.00001	0.893711	0.100338	0.00001	0.005921	0.00001
MO-22-PB-03-04	0.71637	0.271681	0.00001	0.00001	0.011919	0.00001
NE-22-PB-05-05	0.437741	0.34882	0.165754	0.00001	0.002844	0.044831
NE-22-PB-04-03	0.698681	0.256707	0.018861	0.008651	0.01709	0.00001
KS-22-PB-01-05	0.526451	0.401225	0.021982	0.00001	0.023197	0.027134
MN-23-AA-02-10	0.425522	0.468146	0.106302	0.00001	0.00001	0.00001
ND-23-AA-01-10	0.340399	0.639178	0.010817	0.00001	0.007244	0.002353
IL-23-AA-02-09	0.147116	0.803273	0.049581	0.00001	0.00001	0.00001
GWAS-399-WI-M-H-19-00103	0.00001	0.020422	0.00001	0.979533	0.000015	0.00001
MO-22-PB-02-03	0.527776	0.437522	0.034669	0.000013	0.00001	0.00001
ND-23-AA-01-15	0.250189	0.493169	0.173689	0.082928	0.000015	0.00001
MO-22-PB-05-04	0.080602	0.658278	0.25561	0.00001	0.00549	0.00001
SD-23-AA-05-01	0.770558	0.188443	0.017586	0.00001	0.012731	0.010673
GWAS-351-Oregon_Guava	0.00001	0.00001	0.00001	0.00001	0.99995	0.00001
NE-22-PB-06-08	0.330761	0.473694	0.1186	0.020408	0.019807	0.03673
SD-23-AA-03-08b	0.781884	0.191342	0.008809	0.00001	0.017946	0.00001
MN-23-AA-02-09	0.383096	0.483276	0.133598	0.00001	0.00001	0.00001
WI-22-AB-12-01	0.215918	0.719411	0.023237	0.041414	0.00001	0.00001
MN-23-AA-03-11	0.088892	0.718396	0.192683	0.00001	0.00001	0.00001
SD-23-AA-04-09	0.903972	0.00001	0.086497	0.00001	0.00001	0.009501
IL-22-AB-01-04	0.00001	0.97785	0.00001	0.013766	0.008354	0.00001
GWAS-159-WI-M-H-19-00105	0.00001	0.00001	0.00001	0.00001	0.823844	0.176116
NE-22-PB-04-05	0.768262	0.218614	0.00001	0.00001	0.007501	0.005603
NE-22-PB-01-07	0.225056	0.628602	0.141845	0.00001	0.004031	0.000456
GWAS-155-WI-M-H-19-00107	0.00001	0.733589	0.00001	0.224011	0.019429	0.022951
MO-22-PB-03-07	0.734693	0.258418	0.00001	0.006859	0.00001	0.00001
MN-22-AB-01-03	0.158716	0.7638	0.077454	0.00001	0.00001	0.00001
KS-22-PB-04-03	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
SD-23-AA-04-01	0.495357	0.388261	0.114585	0.00001	0.00001	0.001776
SD-23-AA-05-09	0.504863	0.401996	0.091342	0.00001	0.001779	0.00001
GWAS-418-Henola	0.00001	0.00001	0.00001	0.00001	0.099373	0.900587
GWAS-414-Ruby_#1	0.196684	0.629701	0.00001	0.173585	0.00001	0.00001
WI-22-AB-03-08	0.384334	0.615626	0.00001	0.00001	0.00001	0.00001
ND-23-AA-02-10	0.523706	0.402519	0.070667	0.003088	0.00001	0.00001
WI-22-AB-04-05	0.441438	0.558515	0.00001	0.000016	0.00001	0.00001
WI-22-AB-03-01	0.400776	0.599184	0.00001	0.00001	0.00001	0.00001
NE-22-PB-06-02	0.645014	0.112674	0.210216	0.005079	0.011038	0.015979
IL-23-AA-02-02	0.181708	0.793088	0.025174	0.00001	0.00001	0.00001
GWAS-395-WI-M-H-20-112	0.00001	0.00001	0.00001	0.00001	0.889075	0.110885
GWAS-392-Grandi	0.00001	0.537407	0.00001	0.317761	0.050537	0.094275
KS-22-PB-05-03	0.557395	0.399095	0.032468	0.002721	0.000736	0.007585
NE-22-PB-03-03	0.124821	0.664331	0.210817	0.00001	0.00001	0.00001
GWAS-411-WI-M-H-19-00100b	0.414166	0.227236	0.090466	0.174295	0.002438	0.091399
SD-23-AA-01-07	0.999948	0.00001	0.000012	0.00001	0.00001	0.00001
WI-22-AB-03-10	0.405088	0.57607	0.01881	0.000012	0.00001	0.00001
IL-22-PA-01-08	0.00001	0.920067	0.036984	0.026165	0.016764	0.00001
MO-22-PB-03-01	0.729873	0.270087	0.00001	0.00001	0.00001	0.00001
IL-23-AA-02-08	0.174091	0.800711	0.025168	0.00001	0.00001	0.00001
WI-22-FC-17-10	0.00001	0.612554	0.08248	0.029684	0.073441	0.201831
IL-23-AA-01-10	0.671566	0.328394	0.00001	0.00001	0.00001	0.00001
MN-23-AA-03-09	0.00001	0.932623	0.067337	0.00001	0.00001	0.00001
GWAS-148-Hot_Blonde	0.00001	0.014226	0.074422	0.040456	0.383102	0.487784
MO-22-PB-03-05	0.442152	0.471668	0.086151	0.00001	0.00001	0.00001
MO-22-PB-01-03	0.522184	0.438255	0.031198	0.008343	0.00001	0.00001
MN-23-AA-02-11	0.190703	0.709526	0.099742	0.00001	0.00001	0.00001
ND-23-AA-01-05	0.745922	0.218446	0.02505	0.010562	0.00001	0.00001
NE-22-PB-09-01	0.608008	0.221905	0.117383	0.00438	0.019455	0.02887
IN-22-MB-01-06	0.00001	0.00001	0.99995	0.00001	0.00001	0.00001
GWAS-224-Hempress_2_33206	0.116202	0.00001	0.035248	0.848519	0.00001	0.00001
MN-23-AA-02-08	0.403894	0.486507	0.109569	0.00001	0.00001	0.00001
GWAS-429-WI-M-H-20-107	0.00001	0.00001	0.00001	0.239193	0.404795	0.355982
NE-22-PB-03-01	0.00001	0.823372	0.13186	0.00001	0.00001	0.044738
GWAS-425-WI-M-H-19-00104	0.147647	0.556782	0.081951	0.204697	0.00001	0.008913
NE-22-PB-06-04	0.429768	0.382636	0.164059	0.00001	0.013371	0.010156
WI-22-FC-17-04	0.03237	0.628348	0.187554	0.048471	0.030084	0.073172
MO-22-PB-02-05	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
GWAS-436-118_Early_Harvest	0.187297	0.612206	0.00001	0.200467	0.00001	0.00001
IA-22-PB-04-10	0.770864	0.214119	0.00001	0.00001	0.009798	0.0052
GWAS-217-21UO22_Boone_County_Feral	0.807967	0.00001	0.02615	0.148209	0.017655	0.00001
GWAS-196-WI-M-H-19-00112	0.00001	0.787562	0.00001	0.206023	0.00001	0.006385
MN-23-AA-01-08	0.00001	0.890876	0.082071	0.017657	0.00725	0.002136
KS-22-PB-02-07	0.494674	0.447984	0.043834	0.00001	0.007738	0.00576
ND-23-AA-02-20	0.724493	0.135928	0.139549	0.00001	0.00001	0.00001
GWAS-422-Auto_Pilot_1.0	0.00001	0.000013	0.00001	0.999947	0.00001	0.00001
IL-22-PA-07-09	0.668024	0.32624	0.00001	0.005706	0.00001	0.00001
NE-22-PB-05-06	0.500294	0.290088	0.158703	0.013291	0.013956	0.023669
GWAS-144-Ex_Wife	0.00001	0.00001	0.00001	0.00001	0.00001	0.99995
ND-23-AA-02-08	0.494933	0.411007	0.094029	0.000011	0.00001	0.00001
IA-22-PB-04-09	0.70127	0.29869	0.00001	0.00001	0.00001	0.00001
KS-22-PB-05-05	0.488983	0.397893	0.090441	0.00001	0.007498	0.015176
GWAS-454-Vega	0.000011	0.00001	0.00001	0.999949	0.00001	0.00001
IL-22-PA-05-01	0.15261	0.683179	0.133364	0.012689	0.00001	0.018148
WI-22-AB-01-05	0.00001	0.923478	0.037083	0.021757	0.017662	0.00001
KS-22-PB-03-06	0.46591	0.410953	0.106488	0.006796	0.009844	0.00001
WI-22-AB-04-09	0.604003	0.393421	0.00001	0.002546	0.00001	0.00001
ND-23-AA-02-11	0.688156	0.23481	0.077004	0.00001	0.00001	0.00001
WI-22-AB-07-08	0.18132	0.802417	0.00001	0.016233	0.00001	0.00001
NE-22-PB-01-05	0.681912	0.244007	0.074051	0.00001	0.00001	0.00001
GWAS-216-Lara	0.00001	0.782853	0.005814	0.202185	0.009127	0.00001
ND-23-AA-01-14	0.592443	0.305208	0.050427	0.051902	0.00001	0.00001
GWAS-347-Super_Wife	0.00001	0.067551	0.00001	0.897663	0.021477	0.013288
SD-23-AA-03-10	0.732377	0.223051	0.01121	0.014671	0.015397	0.003293
GWAS-381-WI-M-H-20-102	0.00001	0.00001	0.00001	0.00001	0.00001	0.99995
WI-22-FC-17-02	0.59107	0.346789	0.046177	0.015944	0.00001	0.00001
IA-22-PB-03-09	0.480551	0.507959	0.00001	0.011459	0.000011	0.00001
KS-22-PB-02-05	0.687515	0.18928	0.123175	0.00001	0.00001	0.00001
MN-22-AB-01-05	0.00001	0.928408	0.040049	0.031513	0.00001	0.00001
MN-23-AA-01-11	0.146918	0.755593	0.095243	0.00001	0.00001	0.002225
GWAS-130-21UO_S1	0.00001	0.00001	0.00001	0.00001	0.383695	0.616265
MN-23-AA-03-14	0.00001	0.975037	0.024923	0.00001	0.00001	0.00001
MN-23-AA-01-05	0.136035	0.79073	0.073203	0.000012	0.00001	0.00001
IN-22-MB-01-07	0.025938	0.270338	0.659927	0.00001	0.028213	0.015573
GWAS-126-Early_Cherry	0.00001	0.00001	0.00001	0.006032	0.237213	0.756725
NE-22-PB-05-01	0.965932	0.00001	0.017934	0.00001	0.00001	0.016104
MN-23-AA-02-01	0.391038	0.497739	0.111189	0.000014	0.00001	0.00001
ND-23-AA-01-01	0.735089	0.195441	0.069441	0.00001	0.00001	0.00001
IL-23-AA-01-08	0.454782	0.541071	0.004117	0.00001	0.00001	0.00001
GWAS-185-QPPL151	0.00001	0.017787	0.025704	0.033359	0.214147	0.708994
NE-22-PB-02-08	0.747458	0.227317	0.00001	0.014257	0.00001	0.010947
MN-23-AA-04-10	0.152773	0.746417	0.100779	0.00001	0.00001	0.00001
MN-23-AA-05-14	0.00001	0.918579	0.060552	0.00001	0.00001	0.020839
NE-22-PB-05-07	0.424662	0.37327	0.171227	0.00001	0.014533	0.016297
MO-22-PB-04-08	0.434038	0.457518	0.090325	0.00001	0.009106	0.009003
IA-22-PB-05-03	0.743729	0.242911	0.000013	0.006013	0.00001	0.007324
MN-23-AA-02-02	0.384904	0.49474	0.110134	0.010202	0.00001	0.00001
GWAS-115-Oregon_Sweetgum_	0.330485	0.192773	0.107749	0.115658	0.027098	0.226236
GWAS-449-WI-M-H-20-104	0.023297	0.00001	0.181471	0.119719	0.110553	0.564949
WI-22-AB-11-08	0.00001	0.993748	0.000308	0.005914	0.00001	0.00001
MN-23-AA-05-05	0.118663	0.813461	0.067846	0.00001	0.00001	0.00001
MO-22-PB-04-02	0.00001	0.880354	0.096922	0.00001	0.013325	0.00938
GWAS-369-Otto_2	0.00001	0.802044	0.00001	0.188201	0.009725	0.00001
NE-22-PB-03-09	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
WI-22-AB-11-05	0.00001	0.988438	0.00001	0.011522	0.00001	0.00001
ND-23-AA-01-18	0.225563	0.547175	0.190036	0.00001	0.00001	0.037206
IA-22-PB-06-06	0.163195	0.700105	0.133505	0.002205	0.00001	0.00098
GWAS-119-21UO04_Boone_County_Feral	0.00001	0.00001	0.00001	0.00001	0.00001	0.99995
GWAS-189-White_CBG_Seedless	0.211245	0.598057	0.00001	0.187171	0.00001	0.003506
GWAS-137-21UO_Wife	0.00001	0.773484	0.00001	0.183087	0.006099	0.03731
MN-23-AA-03-10	0.182318	0.776748	0.040904	0.00001	0.00001	0.00001
GWAS-358-Magic_Bullet_5	0.00001	0.134276	0.00001	0.865684	0.00001	0.00001
MN-23-AA-02-05	0.413326	0.472536	0.114107	0.00001	0.00001	0.00001
IL-22-PA-05-02	0.046626	0.679578	0.25215	0.015177	0.006427	0.000042
NE-22-PB-02-09	0.00001	0.812866	0.118861	0.029102	0.007063	0.032097
MN-23-AA-04-14	0.690441	0.281155	0.028374	0.00001	0.00001	0.00001
GWAS-400-WI-M-H-19-00103	0.00001	0.060716	0.00001	0.022317	0.287162	0.629786
WI-22-AB-04-03	0.390741	0.609219	0.00001	0.00001	0.00001	0.00001
GWAS-122-WI-M-H-20-111	0.00001	0.00001	0.00001	0.00001	0.438783	0.561177
NE-22-PB-01-06	0.491355	0.491312	0.008886	0.002416	0.00001	0.006021
NE-22-PB-03-10	0.151313	0.682945	0.165519	0.00001	0.00001	0.000203
GWAS-373-Stormy	0.00001	0.802953	0.00001	0.197007	0.00001	0.00001
SD-23-AA-05-02	0.343205	0.533176	0.09842	0.008082	0.012216	0.004901
SD-23-AA-03-03	0.730972	0.238406	0.012455	0.00001	0.000156	0.018001
MN-23-AA-02-14	0.464493	0.48292	0.052557	0.00001	0.00001	0.00001
MN-23-AA-04-05	0.448835	0.551125	0.00001	0.00001	0.00001	0.00001
GWAS-233-WI-M-H-19-00108	0.000016	0.00001	0.291563	0.094454	0.206234	0.407723
ND-23-AA-02-18	0.2258	0.624714	0.149456	0.00001	0.00001	0.00001
MO-22-PB-02-04	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
GWAS-174-Cherry_Wine	0.190954	0.618887	0.021521	0.168618	0.00001	0.00001
MO-22-PB-04-01	0.00001	0.836805	0.136389	0.000873	0.011708	0.014215
IL-23-AA-01-05	0.437919	0.546136	0.015913	0.000012	0.00001	0.00001
MN-23-AA-05-10	0.072791	0.781193	0.142853	0.00001	0.003142	0.00001
MN-23-AA-05-01	0.058059	0.79878	0.142305	0.00001	0.00001	0.000836
SD-23-AA-02-07	0.767054	0.18026	0.027407	0.00001	0.025259	0.00001
WI-22-AB-12-06	0.00001	0.962505	0.00001	0.032471	0.004994	0.00001
MO-22-PB-01-04	0.99995	0.00001	0.00001	0.00001	0.00001	0.00001
GWAS-178-X59	0.406187	0.381861	0.00001	0.196119	0.00001	0.015813
MN-23-AA-04-01	0.98002	0.01994	0.00001	0.00001	0.00001	0.00001
MN-23-AA-01-14	0.201294	0.774518	0.024158	0.00001	0.00001	0.00001
ND-23-AA-02-14	0.93986	0.00001	0.0601	0.00001	0.00001	0.00001
KS-22-PB-04-05	0.490174	0.425412	0.082665	0.00001	0.00173	0.00001
